ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
356,16640,66048,4096,0.45915790819984137,17989696.0,299994669.0,214865241607.5
357,16640,128256,4096,0.44554959621872214,35653673.0,598908866.0,400655838277.0
358,16640,130816,4096,0.44732848979959317,36442672.0,608686408.0,409293718568.0
359,16640,131072,4096,0.4532034758173392,37046655.0,602615681.0,448028734216.0
360,32512,2048,4096,0.4743690441724058,981732.5,17599926.5,7133660685.5
361,32512,4096,4096,0.6614644729693714,1621840.0,21202451.0,12403812005.0
362,32512,4608,4096,0.44650964358879736,2041340.0,41969911.0,17135049605.0
363,32512,4864,4096,0.3075280882407951,2125625.0,56666185.0,23497568862.0
364,32512,5376,4096,0.31832614561692285,2371709.5,61568050.0,25616391906.0
365,32512,7680,4096,0.4144142120010935,3398667.0,74449803.0,30172385887.0
366,32512,7936,4096,0.3711410875869507,3505783.0,83214011.0,33382420955.0
367,32512,8192,4096,0.755339578170171,3285881.5,28334919.5,15152528410.0
368,32512,8448,4096,0.375361634443489,3759983.5,87930356.5,35098283601.5
369,32512,8704,4096,0.4405302942360079,3919946.5,80219352.5,32277958334.0
370,32512,14080,4096,0.4162973068272194,6330809.0,136002170.0,51672731648.0
371,32512,14336,4096,0.6643366100602379,5948939.5,73443109.0,34106382039.5
372,32512,16128,4096,0.42260173898241976,7395463.0,153920783.0,58946436361.0
373,32512,16384,4096,0.6279699783830218,6879198.5,94826324.5,43176509053.0
374,32512,16640,4096,0.4206710313041522,7675156.0,159394339.0,60686011125.0
375,32512,32512,4096,0.4487720165503133,16134477.5,294718947.5,134082779685.5
376,32512,32768,4096,0.600464989165336,15363532.5,205915518.5,134146791859.0
377,32512,33024,4096,0.4436066106235896,16140854.0,302474787.0,152514357238.0
378,32512,65536,4096,0.4720255572964325,34894332.0,565318325.0,421267599493.0
379,32512,65792,4096,0.4594170296561428,34713848.0,583567301.5,392589786723.0
380,32512,66048,4096,0.4496075011712216,34912129.5,597672574.5,393864734006.0
381,32768,2048,4096,0.47502336610943896,978147.0,17717484.0,7262847971.5
382,32768,4096,4096,0.6676527374844053,1623561.0,20901572.0,12338733577.0
383,32768,4608,4096,0.4774536240228607,1971096.0,39671658.5,16824987131.0
384,32768,4864,4096,0.305378042670184,2135682.0,57304986.0,23606315347.0
385,32768,5376,4096,0.32385879121979066,2378398.0,61504373.0,25432858308.0
386,32768,7680,4096,0.42421461079617373,3425167.0,73649803.5,29533245679.0
387,32768,7936,4096,0.3689765658084581,3651442.0,84185414.0,35015341944.0
388,32768,8192,4096,0.7560044710591405,3283178.0,28457498.0,15168788418.0
389,32768,8448,4096,0.3710035034217413,3800903.0,89300960.0,35012481421.5
390,32768,8704,4096,0.43435420441110306,3900850.5,81841814.0,33100019446.5
391,32768,14080,4096,0.41313340262571263,6534149.0,137894073.0,53311358105.0
392,32768,14336,4096,0.6655863148606154,5950465.0,73691041.0,34137544403.5
393,32768,16128,4096,0.4211441649772535,7404914.0,155567591.5,59280658581.5
394,32768,16384,4096,0.6162870719385645,7104711.0,98946394.0,36317440122.0
395,32768,16640,4096,0.4195500209569625,7663155.5,160992478.0,61550161252.0
396,32768,32512,4096,0.44910260996298895,16232778.0,296842561.0,132213819634.0
397,32768,32768,4096,0.6046743818480023,15414775.0,204986484.5,133319778635.0
398,32768,33024,4096,0.4436805193918676,16424302.0,304811273.0,152100467346.0
399,32768,65536,4096,0.47264233290633106,35061148.0,569031600.5,424437433031.5
400,32768,65792,4096,0.45884203400499124,34958149.0,588858445.0,394671580789.0
401,32768,66048,4096,0.4518520491706499,35215252.5,599654759.5,395075531039.5
402,33024,2048,4096,0.4752419453497054,975443.0,17848685.0,7309812677.0
403,33024,4096,4096,0.6614229469205385,1625624.5,21539567.5,12555758761.0
404,33024,4608,4096,0.48119581933555206,2026898.5,39661143.0,16399178830.5
405,33024,4864,4096,0.31760864209399897,2321774.5,56647379.5,23363259884.0
406,33024,5376,4096,0.31813637725999344,2398468.0,62556401.0,25697256397.0
407,33024,7680,4096,0.4301599029542111,3420299.0,73376680.0,29663608511.0
408,33024,7936,4096,0.3678857897679523,3670730.0,85004028.5,35317711313.5
409,33024,8192,4096,0.7551458850581673,3292792.0,28810541.0,15279075429.0
410,33024,8448,4096,0.37561246774419804,3939389.0,89275250.0,37282958202.0
411,33024,8704,4096,0.4316539706306084,3944397.0,82917708.0,33068412016.0
412,33024,14080,4096,0.41581900881094996,6538073.0,138270076.0,53387577467.0
413,33024,14336,4096,0.6648567110558234,5963304.0,74461234.0,34489218920.0
414,33024,16128,4096,0.42158602512084015,7433776.5,156649189.5,59205321405.0
415,33024,16384,4096,0.6180454777281812,7247021.0,99126937.5,37598741860.0
416,33024,16640,4096,0.42052825116459625,7683767.0,161948161.5,61379108219.0
417,33024,32512,4096,0.45039095515525945,16256419.0,298382748.0,134891102735.0
418,33024,32768,4096,0.6018617178287131,15729099.0,208292110.0,136897805963.0
419,33024,33024,4096,0.44565485460472615,16537950.0,305981660.0,152209474442.0
420,33024,65536,4096,0.4728974731658983,35556200.5,574045258.5,428922588372.5
421,33024,65792,4096,0.4584906873718081,35386280.0,593884666.5,408036163180.5
422,33024,66048,4096,0.4519757404370071,35396779.5,604180689.5,402234999844.5
423,65536,2048,4096,0.47691510232327133,1774905.0,35289325.0,16281314471.0
424,65536,4096,4096,0.6723994609003635,3371909.0,41081675.0,23118861712.0
425,65536,4608,4096,0.4536361850232139,4204339.0,83380411.5,33744096884.0
426,65536,4864,4096,0.31126384839559096,4494309.5,113543472.0,44288513775.0
427,65536,5376,4096,0.318182073438493,4999197.0,124123097.0,48837562701.0
428,65536,7680,4096,0.40226140998820054,7185512.0,153506619.0,58490638442.0
429,65536,7936,4096,0.36566163626116077,7528818.5,169330849.0,65191565296.5
430,65536,8192,4096,0.7571573524444184,6643731.0,56239368.0,28581386604.0
431,65536,8448,4096,0.37187628948389406,7852219.0,178320149.0,66936791753.5
432,65536,8704,4096,0.41399682427942075,8029077.0,170204617.0,63874318101.0
433,65536,14080,4096,0.4075613250309482,13239030.0,278669545.0,101830064665.0
434,65536,14336,4096,0.609665311595398,12375423.0,176926080.0,80992176639.0
435,65536,16128,4096,0.41225219405040914,15197570.5,316412695.0,115983099185.5
436,65536,16384,4096,0.5881691562165163,14650720.0,214821033.5,76317509559.5
437,65536,16640,4096,0.41509294537985875,15568011.0,324712300.0,118753108818.5
438,65536,32512,4096,0.44156641433652055,32738481.5,602708399.5,257167596775.0
439,65536,32768,4096,0.6116818598164309,31513472.5,401516201.0,264047627999.5
440,65536,33024,4096,0.435107850694462,32506448.5,620048210.5,306186812523.5
441,65792,2048,4096,0.4770132059331564,1777310.0,35419368.0,16335557430.0
442,65792,4096,4096,0.6706695477236222,3377437.0,41504788.0,23227130552.0
443,65792,4608,4096,0.45819312079145424,4198093.0,82928862.0,33590069574.5
444,65792,4864,4096,0.31277890160168625,4619875.0,113714355.5,46501740629.5
445,65792,5376,4096,0.3167124312701678,5020488.5,124900241.5,48940592071.5
446,65792,7680,4096,0.3997604092784608,7186150.5,154815089.5,58784337980.0
447,65792,7936,4096,0.36465890255439254,7588307.5,170286452.0,64799844263.5
448,65792,8192,4096,0.752255389397762,6852539.5,57933558.5,29564314544.5
449,65792,8448,4096,0.3720033993334283,7855322.0,178975694.0,66952700585.0
450,65792,8704,4096,0.40870909614871115,8067254.0,172573266.0,64225138634.0
451,65792,14080,4096,0.4082856475297838,13238589.5,279382887.5,101831082316.5
452,65792,14336,4096,0.6064579462721013,12367699.0,179321383.0,81021131052.0
453,65792,16128,4096,0.4148098214264653,15261298.5,316122133.0,115036367277.5
454,65792,16384,4096,0.5851883177131623,14855441.0,217486812.0,77777917137.5
455,65792,16640,4096,0.41792200655787076,15522485.0,324243390.0,119109482997.0
456,65792,32512,4096,0.44321246452102764,32977365.0,603078655.5,266110499142.0
457,65792,32768,4096,0.60350900502556,32182766.5,413443866.5,256529386535.5
458,65792,33024,4096,0.43715612243647584,33264587.5,619974185.5,296936179430.0
459,66048,2048,4096,0.47712780221494505,1791651.0,35546780.0,16186666614.0
460,66048,4096,4096,0.6742072301856038,3376597.0,41127374.0,23015970122.0
461,66048,4608,4096,0.4523519895033389,4213796.0,84251819.0,33651952896.0
462,66048,4864,4096,0.31130387735268744,4648918.5,114423482.0,46482509365.5
463,66048,5376,4096,0.3157920403840682,5035692.5,125570031.0,48976201130.0
464,66048,7680,4096,0.3804980603675468,7232661.5,160911988.5,60838857306.0
465,66048,7936,4096,0.36383806355826065,7535749.5,171189855.5,65771506929.5
466,66048,8192,4096,0.7522764576678156,6863153.0,58156634.0,29628980469.0
467,66048,8448,4096,0.3709695956602609,8055337.0,179997155.5,69054692067.0
468,66048,8704,4096,0.4111009960691973,8071581.0,172470380.0,64356922462.0
469,66048,14080,4096,0.40951513826238606,13289459.5,279823128.0,102179766192.5
470,66048,14336,4096,0.6096945522973971,12382196.0,178294930.0,80487401696.0
471,66048,16128,4096,0.4137187532843637,15205000.0,318003606.0,116705580843.5
472,66048,16384,4096,0.5857846867879412,14851256.5,217977177.5,77667674302.5
473,66048,16640,4096,0.41524179220679397,15715267.0,327155761.0,121198740527.0
474,66048,32512,4096,0.445037581402023,32975196.0,603222433.5,265725802818.5
475,66048,32768,4096,0.5908031276863541,31408412.0,430516714.0,281914330763.5
476,66048,33024,4096,0.4365571364360623,33350770.0,623117667.0,289054900481.5
477,128256,2048,4096,0.47677532258511607,3654245.0,69077331.0,31359943337.0
478,128256,4096,4096,0.6746880936033826,6745922.0,79716835.5,42788315466.0
479,128256,4608,4096,0.4421520082699214,8315063.0,166984141.0,62910703573.0
480,128256,4864,4096,0.30973699969534124,9123037.5,222732242.0,85527344586.5
481,128256,5376,4096,0.3149928756528516,10023990.0,244136759.5,92716617705.0
482,128256,7680,4096,0.36939959783517684,14233042.5,318613481.5,116388307461.5
483,128256,7936,4096,0.36253967914467944,14767092.5,333162886.5,123206414686.5
484,128256,8192,4096,0.7212863211330083,13333567.5,131249798.0,65111059152.5
485,128256,8448,4096,0.37164536474976817,15685912.5,349106470.0,128991208702.5
486,128256,8704,4096,0.39639264256574513,16105091.0,344140314.0,125826410785.5
487,128256,14080,4096,0.401897973551719,26023882.5,551115586.5,197952453917.5
488,128256,14336,4096,0.5946627369141393,24880692.0,361768530.0,140332233681.0
489,128256,16128,4096,0.4111232134594771,29794243.0,620534543.0,222264270333.0
490,128256,16384,4096,0.5627148461357411,29230567.0,450620545.0,159274900532.0
491,128256,16640,4096,0.40826224245215825,30917704.0,643658785.0,232199813939.0
492,130816,2048,4096,0.47711991486576233,3705563.0,70403267.0,31366063076.0
493,130816,4096,4096,0.6761398481054506,6768415.0,80871331.0,43074252275.0
494,130816,4608,4096,0.4387311081664492,8569959.0,171477384.0,64849188060.0
495,130816,4864,4096,0.31184160489780827,9173295.5,226425372.5,85342971500.0
496,130816,5376,4096,0.31587248501366055,10321705.0,248662268.0,94430689412.0
497,130816,7680,4096,0.37449994026264055,14591423.0,322093050.0,116249130394.0
498,130816,7936,4096,0.3644657449963045,15083751.5,338689212.0,124944910517.5
499,130816,8192,4096,0.7100876968509475,13583253.5,140638770.5,69634192182.0
500,130816,8448,4096,0.36988678243182976,15942484.0,357166819.5,132090249015.5
501,130816,8704,4096,0.3974649438045682,16411964.0,350323043.0,128059737900.0
502,130816,14080,4096,0.4049917125937072,26609961.0,558909142.0,200536667426.0
503,130816,14336,4096,0.6044941753367822,25418710.0,358615331.0,143543388273.0
504,130816,16128,4096,0.40972685043925045,30319179.0,634584276.0,227406295025.0
505,130816,16384,4096,0.5650879135593413,29778977.0,456751781.0,162301250426.0
506,130816,16640,4096,0.41278060486301016,31533335.0,650984664.5,234541994658.0
507,131072,2048,4096,0.47685754609168923,3718461.0,70579948.0,31382865473.0
508,131072,4096,4096,0.6752448321692741,6801262.0,80626436.0,42925599408.0
509,131072,4608,4096,0.43181049202943267,8576293.0,174164414.0,65771208491.0
510,131072,4864,4096,0.30903141060079936,9196247.0,227876258.0,85694013746.5
511,131072,5376,4096,0.31465844463744586,10285337.0,249628540.0,94917723682.0
512,131072,7680,4096,0.3758233279717098,14543897.0,321973069.5,117280827747.0
513,131072,7936,4096,0.3638216837314515,15100100.0,339728583.0,125720715064.5
514,131072,8192,4096,0.7131256542105664,13608717.0,139074976.5,68636336580.5
515,131072,8448,4096,0.37191308373960785,16001416.0,356604737.0,131590494622.0
516,131072,8704,4096,0.39879595297483417,16370412.0,350153797.0,128599695452.0
517,131072,14080,4096,0.40492129991399717,26585218.0,560067839.0,202348048728.0
518,131072,14336,4096,0.5992564304668964,25393010.0,364856126.0,146893165559.5
519,131072,16128,4096,0.41277488810904117,30604763.0,632195616.0,226387360839.0
520,131072,16384,4096,0.5612420343047654,29808497.0,462346189.0,163069562222.0
521,131072,16640,4096,0.41144592064316166,31486707.5,653892473.0,236325697624.0
