M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
16384,7680,4096,0.5240652337022068,1009172.0,14984660.0,5987166728.0
16384,7936,4096,0.41623899591518876,1052356.0,19957457.0,7841717881.0
16384,8192,4096,0.7141624344167794,1084043.0,7794440.5,5013381593.0
16384,8448,4096,0.4037957504646852,1087688.0,21803966.0,8226550375.0
16384,8704,4096,0.565356500524661,1161076.0,15088757.0,6078674489.5
16384,14080,4096,0.4242227203739066,1843724.0,34833121.0,12634028176.5
16384,14336,4096,0.6385864221753164,1791086.5,19321063.0,7306386101.0
16384,16128,4096,0.42832896812555854,2138717.0,39534909.0,16134822817.0
16384,16384,4096,0.6371721205677736,2116688.0,22246590.0,12256030288.0
16384,16640,4096,0.42856608284611036,2162236.0,40781569.0,17693873661.0
16384,32512,4096,0.43378276770793966,4211726.0,78803120.5,30803542710.5
16384,32768,4096,0.4450188271880142,4216273.0,77594282.0,29777689810.5
16384,33024,4096,0.4357591336870158,4296852.0,79701758.5,30864528126.0
16384,65536,4096,0.4980644181668252,11199600.0,136953539.5,187852791466.0
16384,65792,4096,0.4726259467837176,12537614.0,145918805.0,234429814921.0
16384,66048,4096,0.4717181210418453,12412230.5,146991323.5,226681912934.0
16384,128256,4096,0.47110636985840254,22181115.0,285586622.0,385210256466.0
16384,130816,4096,0.471378131271139,24046664.0,290743133.0,469340131837.0
16384,131072,4096,0.4727876386279446,23659583.0,291302195.0,445741113490.0
16640,2048,4096,0.4881493790191027,281256.0,4452199.5,1956333938.0
16640,4096,4096,0.6637179369423759,553979.0,5060681.0,2448979589.0
16640,4608,4096,0.5828521785079723,581500.0,7681938.5,3544583573.5
16640,4864,4096,0.49095266429869555,732002.0,10480647.5,4496440754.0
16640,5376,4096,0.45266884218512576,738732.0,12683498.0,5200175785.0
16640,7680,4096,0.5314983342817188,1020328.5,14913670.0,5962927265.0
16640,7936,4096,0.41804935230904083,1058464.5,20191981.5,7884361514.5
16640,8192,4096,0.7130471309462538,1086525.0,7964804.0,5267185616.0
16640,8448,4096,0.4023790745872679,1137001.0,22207620.0,8481194509.0
16640,8704,4096,0.565771697326564,1172414.0,15305426.0,6211335384.0
16640,14080,4096,0.4245159267791167,1865077.0,35358055.0,15358081634.0
16640,14336,4096,0.6187004713382293,1832189.0,21152084.0,12135429869.0
16640,16128,4096,0.42810938706813734,2150779.0,40175799.0,14919746488.0
16640,16384,4096,0.6313756478535855,2115607.0,23096858.0,11712173283.0
16640,16640,4096,0.4278518299015454,2213552.0,41479844.0,16611194247.0
16640,32512,4096,0.4329253402584161,4283291.0,80177574.0,31186611601.0
16640,32768,4096,0.4433160441460191,4273576.5,79108388.0,30396353453.5
16640,33024,4096,0.43609060416246026,4344062.0,80892252.0,31266018948.0
16640,65536,4096,0.49639703744104957,11448003.0,139683581.0,192318128528.0
16640,65792,4096,0.4617650891499345,10904701.5,152020520.0,116092893952.5
16640,66048,4096,0.4612692330673346,11660299.0,152970832.5,188494566461.5
16640,128256,4096,0.4691370673491566,21906910.0,291300665.0,338839089430.0
16640,130816,4096,0.47453721252734293,23846347.0,293102396.0,337039036121.0
16640,131072,4096,0.47599549596679436,25290983.5,293608629.5,507502102564.5
32512,2048,4096,0.4877210796998427,626285.0,8695828.0,5732631689.5
32512,4096,4096,0.6731834598474004,1084924.0,9484754.0,6776593866.0
32512,4608,4096,0.5931906919332521,1174577.0,14511375.0,6893000721.0
32512,4864,4096,0.4927881552771279,1220844.0,20374845.0,8877818428.0
32512,5376,4096,0.4381460862539965,1364336.0,25591534.0,10525901612.0
32512,7680,4096,0.48577672718639303,1955891.5,32800373.5,14951129265.5
32512,7936,4096,0.4013959310336118,2049828.0,40827634.0,15689553076.0
32512,8192,4096,0.7071275164865258,2185971.0,16073665.0,10272308313.0
32512,8448,4096,0.3936986596647418,2190959.0,44165284.0,16901703753.0
32512,8704,4096,0.5647634550761831,2264928.5,29995753.0,13912130628.5
32512,14080,4096,0.41733288426568205,3680899.5,70147166.5,28542576336.5
32512,14336,4096,0.5422533404110382,3605412.0,52754329.0,22251865747.0
32512,16128,4096,0.42403209560655886,4172028.0,79185056.0,33341502675.0
32512,16384,4096,0.5923959044863978,4118287.5,51806963.5,21990515573.5
32512,16640,4096,0.42022833235061324,4352475.0,82382928.0,33904336243.0
32512,32512,4096,0.4275974681625255,8547979.0,158455915.5,58533010891.5
