M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
16640,65536,4096,0.3916555455187575,15576246.5,342906590.0,132820751372.5
16640,65792,4096,0.41100338785500723,15566416.5,332235804.5,125153961395.0
16640,66048,4096,0.40102577930115985,15634069.0,339965314.0,128460664938.0
16640,128256,4096,0.4106805371218555,30558157.0,647786174.0,239481066889.5
16640,130816,4096,0.40152673271898853,31381755.5,672665540.0,245355935348.5
16640,131072,4096,0.3844654094897514,31596379.5,694755040.0,275034767911.5
32512,2048,4096,0.4801848350868399,1071604.0,17580024.5,10045000745.5
32512,4096,4096,0.6813239095259617,1980168.0,19801974.0,15039707431.0
32512,4608,4096,0.5583007619782313,2145772.0,32849307.0,15129994996.0
32512,4864,4096,0.4445471994500971,2212271.0,44937761.0,19161221685.0
32512,5376,4096,0.38922895052058293,2498052.0,55219100.0,22072835416.0
32512,7680,4096,0.40200280998358395,3546462.5,77098782.5,31847208877.5
32512,7936,4096,0.370236901720037,3666900.0,84321138.0,36114136808.0
32512,8192,4096,0.6615115646137125,3817542.0,42642588.5,26042738269.0
32512,8448,4096,0.36501171072813,3925403.0,90593175.0,38352696071.0
32512,8704,4096,0.5174892874233008,4090407.0,68673122.0,32201939782.0
32512,14080,4096,0.39362225432313513,6469345.5,143482210.5,58945377578.5
32512,14336,4096,0.45651165470209526,6631723.0,129277742.0,47603707160.0
32512,16128,4096,0.39013313470505445,7581443.0,165399920.0,64941968337.0
