M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
16384,14080,4096,0.43784074223967534,1331296.0,34922694.0,24141714833.0
16384,14336,4096,0.7204720950411087,1287535.0,13898815.0,7914287049.0
16384,16128,4096,0.4445023812191465,1524219.0,39417548.0,25692935964.5
16384,16384,4096,0.7435978429167475,1458138.0,13839140.0,8095449306.0
16384,16640,4096,0.4387603120695191,1608381.0,41180900.0,24720160586.0
16384,32512,4096,0.4661332067780717,3093998.0,75643691.5,45961789330.0
16384,32768,4096,0.6554188126807161,2952675.5,43017241.0,29091168002.5
16384,33024,4096,0.456560423288764,3152097.0,78475030.0,54207454217.0
16384,65536,4096,0.4887818333962919,7199986.5,144382570.0,147675095769.0
16384,65792,4096,0.47078683862201876,7056785.0,151392632.0,128315631596.5
16384,66048,4096,0.4719970086240164,7122786.5,151537911.5,132307016811.0
16384,128256,4096,0.47258427088925636,14196573.0,293922915.0,271329429223.0
16384,130816,4096,0.4702634940184381,14430139.0,301389636.0,278699325233.0
16384,131072,4096,0.4805784179476017,14727875.0,294695228.0,296033500409.5
16640,2048,4096,0.4880305487538835,248163.0,4611637.0,2811256830.0
16640,4096,4096,0.6670386459033177,417145.0,5223728.0,3431359254.5
16640,4608,4096,0.5923595435065351,441765.0,7747074.0,5114108940.0
16640,4864,4096,0.4846244525287292,454905.5,11024740.0,6876060562.5
16640,5376,4096,0.47088913431420776,537487.0,12585703.0,7944309599.5
16640,7680,4096,0.5801965375934227,723049.0,13413767.0,7930878798.0
16640,7936,4096,0.4028784495369957,742569.0,21502536.0,13029254072.0
16640,8192,4096,0.7390862694761601,789309.5,7232928.0,4595049402.5
16640,8448,4096,0.40098085936864075,816090.0,22970517.0,14159146251.0
16640,8704,4096,0.5592553849672335,811170.0,16188358.0,9510650807.0
16640,14080,4096,0.4379174466195989,1337736.0,35458872.0,24526773038.0
16640,14336,4096,0.7171609457871005,1350056.0,14377929.0,8310312448.0
16640,16128,4096,0.44464545833756686,1538558.5,40021631.0,25907586204.0
16640,16384,4096,0.739225677608048,1522738.0,14444696.0,8485022612.0
16640,16640,4096,0.4379980484272815,1625559.0,41886552.0,29618509616.0
16640,32512,4096,0.46584600842182816,3154717.0,76871074.0,47425790106.0
16640,32768,4096,0.6513340281254354,3041376.0,44416848.0,30573139076.5
16640,33024,4096,0.4553528058468055,3178997.0,79905648.0,57372531441.0
16640,65536,4096,0.4890408739524577,7321267.0,146545995.5,150835229632.5
16640,65792,4096,0.47196610690065277,7182106.0,153333999.5,132507867039.0
16640,66048,4096,0.4755133891031285,7410889.0,152675326.0,164841204705.0
16640,128256,4096,0.471845972680073,14414112.5,299019806.5,273168093803.5
16640,130816,4096,0.46932997992440506,14642410.5,306744438.0,279328347673.0
16640,131072,4096,0.4808247966083483,14993198.0,299124426.5,301754022696.5
32512,2048,4096,0.4932431528080824,363164.0,8885924.0,6456361138.0
32512,4096,4096,0.6722034333045691,723809.0,9971728.0,6684536406.0
32512,4608,4096,0.5974532601134521,823650.0,14877849.0,9219106148.0
32512,4864,4096,0.4819783545522909,908890.5,21663992.5,13263208566.5
32512,5376,4096,0.46327123292650796,1007891.5,25010154.0,15187842420.0
32512,7680,4096,0.572779569429748,1404537.0,26795162.0,16907633523.0
32512,7936,4096,0.39877536157355253,1535417.5,42338737.5,24675598428.0
32512,8192,4096,0.7438226173856244,1457237.0,13714049.5,8522943915.5
32512,8448,4096,0.39779720313735134,1633698.0,45149830.0,26694455416.0
32512,8704,4096,0.5445493701569417,1590379.0,32967808.5,21297704490.5
32512,14080,4096,0.432393064875081,2704632.0,70099836.5,39504714879.0
32512,14336,4096,0.6948145460101232,2587030.0,31471203.0,19982978048.0
32512,16128,4096,0.44132419790440003,3079376.5,78755526.5,48568140985.5
32512,16384,4096,0.7425341860732128,2931874.0,27643569.0,15896279425.0
